,M1,meanK1,stdK1,meanI1,stdI1,M2,meanK2,stdK2,meanI2,stdI2
86,60450,62445.255292234506,147.01974156544998,0.042431464019851116,0.004196260819368895,19515,19968.477087954427,3.119893440476603,0.016999436331027417,0.00014370637413084662
87,60396,62447.701049649,156.02483510445612,0.04237548844294324,0.004375886693518811,19527,19968.477705766945,3.1178334781570842,0.016998873354842015,0.00012017076471049611
88,60416,62450.848792709985,166.43130842060768,0.04228674523305084,0.004615886097184415,19518,19968.477688896084,3.118552169608578,0.01699887283533149,0.00012019846664062838
89,60536,62454.05799042062,176.6967776652271,0.042190812078763046,0.004895314315708242,19530,19968.484118815726,2.9862974212398212,0.016999129544290836,0.00011471337450526767
90,60423,62458.61152572155,190.16419238428293,0.042067672906012606,0.005219644031472617,19521,19968.484104904142,2.986985711068492,0.016999129142974235,0.00011473981512860303
91,60473,62464.267692892165,205.6661497123001,0.0419120103186546,0.005604912880768511,19522,19968.48410645051,2.986909210918003,0.016999129187583242,0.00011473687637866427
92,60412,62469.16600334007,219.52696330413377,0.04178952857048268,0.005921371058436945,19470,19968.46804973036,3.730137463146958,0.016998305084745764,0.0001623166919959845
93,60512,62474.528632446745,231.49310245962545,0.0416225542041248,0.006275251101599939,19486,19968.482367073968,3.1512233557850347,0.016998357795340247,0.00016209233809411354
94,60523,62482.16647709498,249.9295622290041,0.04143186887629496,0.006674757752385377,19530,19968.482439001375,3.1476717709937034,0.01699836149513569,0.00016190965200119998
95,60511,62489.9440382961,265.53918690144565,0.04123650245409925,0.00702448019330312,19502,19968.482393266942,3.1499304798610366,0.016998359142652037,0.0001620258352608562
96,60535,62498.73197822112,283.00931018057537,0.04100037994548608,0.007475196583928015,19475,19968.482349041333,3.152113132008842,0.016998356867779205,0.00016213810632194567
97,60487,62508.162966263706,298.7950196132909,0.040772480037032745,0.007809098971997326,19448,19968.49652152099,2.2442012992602103,0.016999434389140273,0.00012020486495277362
98,60567,62518.28227979386,315.53237569266935,0.04049203361566529,0.008242968889483534,19501,19968.494797308053,2.2547631727816393,0.01699969232347059,0.00012526856358482895
99,60578,62530.29182221384,334.42696308296945,0.04018917758922381,0.008668859002831498,19516,19968.4930411423,2.267421813522664,0.016999948759991803,0.00013023559108689962
